,Overall,V2,V3,CategoryName
81,3.15079469490085,Cases_last_30_days_of_PC,82,Client Outreach
82,3.2687234351088397,PCFATCA.CRS_Minor_last_5_checklists,83,Client Outreach
83,3.42205915661987,TLAssignedName_Jastrzebowska__S___Sonia_,84,Client Outreach
84,3.45482180638901,PCClient_Outreach_Major_last_5_checklists,85,Client Outreach
85,3.6297990653283,CRS_FALSE,86,Client Outreach
86,3.68381229898818,PCScreening_Major_last_5_checklists,87,Client Outreach
87,3.88075575422363,PCRelationship_Major_last_10_checklists,88,Client Outreach
88,3.95054590334464,DRRisk_factors_Major_last_10_checklists,89,Client Outreach
89,4.16487191745143,DRRelationship_Critical_last_10_checklists,90,Client Outreach
90,4.28657146554905,PCODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Critical_last_5_checklists,91,Client Outreach
91,4.64310552948404,DRControl_Minor_last_10_checklists,92,Client Outreach
92,4.71982461642699,DRClient_Outreach_Major_last_10_checklists,93,Client Outreach
93,4.884786641801799,COScreening_Critical_last_5_checklists,94,Client Outreach
94,5.383441261110799,PCODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_10_checklists,95,Client Outreach
95,5.439522840044099,COFATCA.CRS_Major_last_5_checklists,96,Client Outreach
96,5.527965307025241,PCRelationship_Critical_last_5_checklists,97,Client Outreach
97,5.78417253054021,PCClient_Outreach_Major_last_10_checklists,98,Client Outreach
98,6.100728826099559,CORelationship_Critical_last_5_checklists,99,Client Outreach
99,6.28531286430892,PCScreening_Major_last_10_checklists,100,Client Outreach
100,6.653743035296429,PCFATCA.CRS_Major_last_10_checklists,101,Client Outreach
101,6.87694796554502,ProcessingCountry_Germany,102,Client Outreach
102,7.4304388989509,Cases_last_30_days_of_CO,103,Client Outreach
103,7.69872242279348,COFATCA.CRS_Major_last_10_checklists,104,Client Outreach
104,7.70552927908158,CODocumentation_standard_Major_last_10_checklists,105,Client Outreach
105,7.779416487393969,COODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_10_checklists,106,Client Outreach
106,7.960423354502501,Weekday_Tuesday,107,Client Outreach
107,8.51835261180056,COControl_Critical_last_5_checklists,108,Client Outreach
108,8.51869936334232,PCRisk_factors_Minor_last_5_checklists,109,Client Outreach
109,8.69435717834988,ScreenedParties,110,Client Outreach
110,8.73415700421132,COClient_Outreach_Major_last_10_checklists,111,Client Outreach
111,9.101692968102348,ProcessingCountry_BMG,112,Client Outreach
112,9.64284013166234,HourNumeric,113,Client Outreach
113,9.728660276518962,TLAssignedName_Bartczak__K___Kamil_,114,Client Outreach
114,9.984459431488679,ESR_Full_ESR_review,115,Client Outreach
115,10.2063259690227,PCRisk_factors_Critical_last_5_checklists,116,Client Outreach
116,10.2097075197356,PCFATCA.CRS_Minor_last_10_checklists,117,Client Outreach
117,10.3875876039559,CORelationship_Major_last_10_checklists,118,Client Outreach
118,10.6137636240052,ESR_No_ESR_needed,119,Client Outreach
119,10.9133227669994,PCODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Critical_last_10_checklists,120,Client Outreach
120,10.967294684309401,PCControl_Major_last_5_checklists,121,Client Outreach
121,11.2970512768236,DRFATCA.CRS_Major_last_10_checklists,122,Client Outreach
122,11.3238254733377,COScreening_Major_last_5_checklists,123,Client Outreach
123,11.6660431979993,PCFATCA.CRS_Critical_last_5_checklists,124,Client Outreach
124,11.8426040702085,Cases_last_5_days_of_PC,125,Client Outreach
125,12.5296016006548,COControl_Critical_last_10_checklists,126,Client Outreach
126,12.8385822673639,Weekday_Friday,127,Client Outreach
127,13.042679598435399,PCRisk_factors_Minor_last_10_checklists,128,Client Outreach
128,13.2950030903249,PCESR_Minor_last_5_checklists,129,Client Outreach
129,13.3908830836865,PopulationMatch,130,Client Outreach
130,13.6106172947047,FATCA_FALSE,131,Client Outreach
131,13.8070427643684,ProcessingCountry_Other,132,Client Outreach
132,14.1706585040837,PCESR_Major_last_10_checklists,133,Client Outreach
133,14.1857082432431,PCODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_5_checklists,134,Client Outreach
134,14.5492247824455,CDDRiskLevel_Normal,135,Client Outreach
135,15.241978324316799,DRDocumentation_standard_Minor_last_10_checklists,136,Client Outreach
136,16.556558820928302,DRDocumentation_standard_Minor_last_5_checklists,137,Client Outreach
137,16.9001778823096,TeamExperience,138,Client Outreach
138,17.0234756812974,CasesGroupPercProcessed,139,Client Outreach
139,17.255371763250402,DRODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_10_checklists,140,Client Outreach
140,17.626672956965102,FirstGroupCase,141,Client Outreach
141,17.7298013226972,DRClient_Outreach_Critical_last_10_checklists,142,Client Outreach
142,18.020489684995802,ProjectExperience,143,Client Outreach
143,19.431832908465896,CORelationship_Major_last_5_checklists,144,Client Outreach
144,19.5988014636388,Category_In_scope_WB,145,Client Outreach
145,20.0888699748885,Weekday_Thursday,146,Client Outreach
146,21.6777287610039,PCControl_Minor_last_10_checklists,147,Client Outreach
147,22.598131286297498,MLRORequest_TRUE,148,Client Outreach
148,23.8996707180049,DRDocumentation_standard_Major_last_10_checklists,149,Client Outreach
149,23.9042816958678,OwnershipLayers,150,Client Outreach
150,24.7087248681839,TLAssignedName_Jaszewski__M___Michal_,151,Client Outreach
151,25.018034180107197,PCDocumentation_standard_Minor_last_10_checklists,152,Client Outreach
152,25.6483609117215,Category_FI,153,Client Outreach
153,26.9570480215685,DRScreening_Major_last_5_checklists,154,Client Outreach
154,27.384686917908102,PartyType_Ultimate,155,Client Outreach
155,27.683168205521604,PCRisk_factors_Major_last_10_checklists,156,Client Outreach
156,27.783833523435,PCDocumentation_standard_Major_last_10_checklists,157,Client Outreach
157,29.5299313913972,PCESR_Major_last_5_checklists,158,Client Outreach
158,30.699682124836897,DRControl_Major_last_10_checklists,159,Client Outreach
159,32.591023734829896,Category_Other,160,Client Outreach
160,32.9238179335072,PCControl_Minor_last_5_checklists,161,Client Outreach
161,34.8307614742768,DRRelationship_Major_last_10_checklists,162,Client Outreach
162,34.9300833068081,DRClient_Outreach_Critical_last_5_checklists,163,Client Outreach
163,36.3503072623444,Category_Unknown,164,Client Outreach
164,36.5564255787076,Weekday_Monday,165,Client Outreach
165,36.6477338372139,ProcessingCountry_UK,166,Client Outreach
166,37.1369419079086,TLAssignedName_Makowska__M_M___Malgorzata_,167,Client Outreach
167,37.7800908378785,DRControl_Major_last_5_checklists,168,Client Outreach
168,37.9996541282924,COScreening_Major_last_10_checklists,169,Client Outreach
169,39.0907674212756,Category_NL,170,Client Outreach
170,41.0121150709847,TLAssignedName_Marcos_Cantabrana__I___Ivan_,171,Client Outreach
171,41.2865863218167,PCRisk_factors_Major_last_5_checklists,172,Client Outreach
172,43.82234227147801,COClient_Outreach_Major_last_5_checklists,173,Client Outreach
173,48.847073711966104,ProcessingCountry_Belgium,174,Client Outreach
174,50.6687542282952,ProcessingUnit_DIBA,175,Client Outreach
175,65.6717954765687,TLAssignedName_Skrzynecki__P___Piotr_,176,Client Outreach
176,93.0709012258062,TLAssignedName_Wojciechowska__M___Magdalena_,177,Client Outreach
177,100.0,TLAssignedName_Michalik__J___Justyna_,178,Client Outreach
0,0.0,PopulationMatch,1,Relationship
1,0.0,PCODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Critical_last_5_checklists,2,Relationship
2,0.0,CORisk_factors_Minor_last_10_checklists,3,Relationship
3,0.0,COClient_Outreach_Critical_last_5_checklists,4,Relationship
4,0.0,Category_BE_Nord,5,Relationship
5,0.0,ProcessingUnit_MidCorp,6,Relationship
6,0.0,TLAssignedName_Michalik__J___Justyna_,7,Relationship
7,0.0,CDDRiskLevel_Increased,8,Relationship
8,0.0,Weekday_Monday,9,Relationship
9,0.0,ESR_No_ESR_needed,10,Relationship
10,5.68579273617617e-15,FATCA_TRUE,11,Relationship
11,5.36915915169286e-13,CRS_TRUE,12,Relationship
12,3.6502177669753105e-12,MLRORequest_FALSE,13,Relationship
13,3.86466560821686e-12,PartyType_Subsidiary,14,Relationship
14,0.000727762697142768,PCScreening_Critical_last_10_checklists,15,Relationship
15,0.0122220450321485,TLAssignedName_Armannsson__G___Gabriela_,16,Relationship
16,0.0157262840011854,PCESR_Critical_last_5_checklists,17,Relationship
17,0.0215543224308077,TLAssignedName_Jurojc__M___Mateusz_,18,Relationship
18,0.0239263159311084,DRRisk_factors_Minor_last_10_checklists,19,Relationship
19,0.0615316721994896,HourNumeric,20,Relationship
20,0.0654820220208265,DRFATCA.CRS_Minor_last_10_checklists,21,Relationship
21,0.0663774019393282,COControl_Critical_last_5_checklists,22,Relationship
22,0.0783782025401341,PCFATCA.CRS_Major_last_5_checklists,23,Relationship
23,0.101075584353125,OwnershipLayers,24,Relationship
24,0.152361521706452,TLAssignedName_Makowska__M_M___Malgorzata_,25,Relationship
25,0.180815866344701,COControl_Major_last_5_checklists,26,Relationship
26,0.246793648110422,CORisk_factors_Major_last_5_checklists,27,Relationship
27,0.279924357422186,PCScreening_Major_last_5_checklists,28,Relationship
28,0.316773557772907,COScreening_Major_last_10_checklists,29,Relationship
29,0.325230142839149,TLAssignedName_Bartczak__K___Kamil_,30,Relationship
30,0.403666801520052,DRScreening_Major_last_5_checklists,31,Relationship
31,0.41800011699090794,PCFATCA.CRS_Major_last_10_checklists,32,Relationship
32,0.44120471646412,COControl_Minor_last_5_checklists,33,Relationship
33,0.485918562848014,PCRisk_factors_Major_last_5_checklists,34,Relationship
34,0.49553715660618397,CODocumentation_standard_Major_last_10_checklists,35,Relationship
35,0.531622181277466,DRControl_Major_last_10_checklists,36,Relationship
36,0.547461118805723,CRS_FALSE,37,Relationship
37,0.5788002376143411,PCRisk_factors_Major_last_10_checklists,38,Relationship
38,0.603356805371629,Category_Other,39,Relationship
39,0.62895509003405,PCClient_Outreach_Major_last_10_checklists,40,Relationship
40,0.6676191819573111,Cases_last_5_days_of_DR,41,Relationship
41,0.721905077605285,PCRelationship_Major_last_5_checklists,42,Relationship
42,0.735726312641603,PCRisk_factors_Minor_last_10_checklists,43,Relationship
43,0.7749479667192378,GroupCases,44,Relationship
44,0.8000886966212142,PCScreening_Critical_last_5_checklists,45,Relationship
45,0.832882631966147,Cases_last_5_days_of_PC,46,Relationship
46,0.8382319042016428,PCESR_Major_last_5_checklists,47,Relationship
47,0.8481212263220089,DRRisk_factors_Critical_last_10_checklists,48,Relationship
48,0.8640975953489991,PCFATCA.CRS_Critical_last_10_checklists,49,Relationship
49,0.873786026155996,Cases_last_30_days_of_CO,50,Relationship
50,0.911050091999203,Cases_last_30_days_of_PC,51,Relationship
51,0.914811701161323,PCRisk_factors_Critical_last_5_checklists,52,Relationship
52,0.9459756683143741,DRFATCA.CRS_Major_last_10_checklists,53,Relationship
53,1.0637755501375,TLAssignedName_Skrzynecki__P___Piotr_,54,Relationship
54,1.07435831996939,CasesGroupPercProcessed,55,Relationship
55,1.1107869007348998,PCFATCA.CRS_Critical_last_5_checklists,56,Relationship
56,1.1110887240008702,DRFATCA.CRS_Minor_last_5_checklists,57,Relationship
57,1.13173341951425,PCDocumentation_standard_Major_last_10_checklists,58,Relationship
58,1.18812506129926,DRDocumentation_standard_Major_last_10_checklists,59,Relationship
59,1.27131762045983,Cases_last_30_days_of_DR,60,Relationship
60,1.27508237804588,PCControl_Major_last_10_checklists,61,Relationship
61,1.37691173083368,ScreenedParties,62,Relationship
62,1.4705035121788899,DRDocumentation_standard_Major_last_5_checklists,63,Relationship
63,1.47613784056072,PCESR_Minor_last_5_checklists,64,Relationship
64,1.47658727237165,DRRelationship_Major_last_5_checklists,65,Relationship
65,1.6160733825897398,AnalystGroupPercProcessed,66,Relationship
66,1.63979490401552,COControl_Critical_last_10_checklists,67,Relationship
67,1.6437397320042,PCRelationship_Major_last_10_checklists,68,Relationship
68,1.6659597635153702,Category_DE_AT,69,Relationship
69,1.73948913618417,ProcessingCountry_UK,70,Relationship
70,1.8355669852671699,PCRisk_factors_Minor_last_5_checklists,71,Relationship
71,1.88522249013156,DRRisk_factors_Minor_last_5_checklists,72,Relationship
72,1.8856195997324499,ProcessingCountry_Germany,73,Relationship
73,1.89932439660611,CORisk_factors_Major_last_10_checklists,74,Relationship
74,1.9012363337201301,CORelationship_Major_last_10_checklists,75,Relationship
75,1.91072838350546,CODocumentation_standard_Major_last_5_checklists,76,Relationship
76,1.9122264672232199,DRControl_Major_last_5_checklists,77,Relationship
77,1.9168968721458601,PCESR_Major_last_10_checklists,78,Relationship
78,1.94591457138742,PCRisk_factors_Critical_last_10_checklists,79,Relationship
79,1.9786771715292701,COControl_Minor_last_10_checklists,80,Relationship
80,2.03505231340815,CORelationship_Major_last_5_checklists,81,Relationship
81,2.14768419406285,DRControl_Critical_last_5_checklists,82,Relationship
82,2.15215628551631,TLAssignedName_Jastrzebowska__S___Sonia_,83,Relationship
83,2.19781188486004,DRRisk_factors_Critical_last_5_checklists,84,Relationship
84,2.23000210259012,COControl_Major_last_10_checklists,85,Relationship
85,2.25216899801686,PCDocumentation_standard_Minor_last_10_checklists,86,Relationship
86,2.2675490666604103,CORisk_factors_Critical_last_10_checklists,87,Relationship
87,2.27977869102463,ESR_ESR_linked,88,Relationship
88,2.38771512429689,DRRisk_factors_Major_last_10_checklists,89,Relationship
89,2.41120637596107,TeamExperience,90,Relationship
90,2.44793865677275,CORelationship_Critical_last_5_checklists,91,Relationship
91,2.48171930971864,PartyType_Ultimate,92,Relationship
92,2.4975430872884803,PCControl_Minor_last_5_checklists,93,Relationship
93,2.5437530673512003,Category_In_scope_WB,94,Relationship
94,2.54550001639215,DRDocumentation_standard_Minor_last_5_checklists,95,Relationship
95,2.58655910258336,COScreening_Major_last_5_checklists,96,Relationship
96,2.6794846899434,Weekday_Friday,97,Relationship
97,2.6936830873260402,DRODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_10_checklists,98,Relationship
98,2.7381139811366,PCControl_Critical_last_5_checklists,99,Relationship
99,2.85032025578454,DRDocumentation_standard_Minor_last_10_checklists,100,Relationship
100,2.8931632607876097,Cases_last_5_days_of_CO,101,Relationship
101,2.89687086154249,PCESR_Minor_last_10_checklists,102,Relationship
102,2.9192530627341,COClient_Outreach_Critical_last_10_checklists,103,Relationship
103,2.95591046878115,Category_Unknown,104,Relationship
104,3.0343838475094302,CDDRiskLevel_Normal,105,Relationship
105,3.0959444260832703,PCODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Critical_last_10_checklists,106,Relationship
106,3.13425890396115,DRRelationship_Major_last_10_checklists,107,Relationship
107,3.16625297366709,COODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_5_checklists,108,Relationship
108,3.19529499711478,ProcessingCountry_Other,109,Relationship
109,3.27554287294366,PCControl_Minor_last_10_checklists,110,Relationship
110,3.3494515685932202,PCClient_Outreach_Major_last_5_checklists,111,Relationship
111,3.3497561120482997,DRRelationship_Critical_last_5_checklists,112,Relationship
112,3.48503856958062,CORisk_factors_Minor_last_5_checklists,113,Relationship
113,3.5465626516344,DRODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_5_checklists,114,Relationship
114,3.55239024309416,PCODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_5_checklists,115,Relationship
115,3.57812415133785,DRFATCA.CRS_Major_last_5_checklists,116,Relationship
116,3.59357997620285,PCESR_Critical_last_10_checklists,117,Relationship
117,3.68734644345577,ESR_Full_ESR_review,118,Relationship
118,3.6887427686501604,DRClient_Outreach_Major_last_10_checklists,119,Relationship
119,3.75159492354249,PCDocumentation_standard_Minor_last_5_checklists,120,Relationship
120,3.78859342352664,FirstGroupCase,121,Relationship
121,3.8681384336935496,TLAssignedName_Kolodziejczyk__A___Anna_,122,Relationship
122,3.8775901981973497,PCControl_Major_last_5_checklists,123,Relationship
123,3.8987459350103997,ProjectExperience,124,Relationship
124,3.97645763259156,DRClient_Outreach_Critical_last_10_checklists,125,Relationship
125,4.089724492661491,PCDocumentation_standard_Major_last_5_checklists,126,Relationship
126,4.1376027285161,MLRORequest_TRUE,127,Relationship
127,4.20276743311392,DRRelationship_Critical_last_10_checklists,128,Relationship
128,4.229884252303201,PCFATCA.CRS_Minor_last_10_checklists,129,Relationship
129,4.315104584327259,ProcessingCountry_Unknown,130,Relationship
130,4.37600739956316,DRScreening_Major_last_10_checklists,131,Relationship
131,4.45502844189311,PCFATCA.CRS_Minor_last_5_checklists,132,Relationship
132,4.4669761444994,FATCA_FALSE,133,Relationship
133,4.64688060990055,DRRisk_factors_Major_last_5_checklists,134,Relationship
134,4.6693829658794,DRClient_Outreach_Major_last_5_checklists,135,Relationship
135,4.8203218220972905,DRControl_Minor_last_10_checklists,136,Relationship
136,4.83822268455129,DRClient_Outreach_Critical_last_5_checklists,137,Relationship
137,4.953910615214969,ProcessingCountry_Netherlands,138,Relationship
138,4.981398081740781,PCScreening_Major_last_10_checklists,139,Relationship
139,5.0090615431821295,CORelationship_Critical_last_10_checklists,140,Relationship
140,5.1736870990111905,TLAssignedName_Reglinska__J___Joanna_,141,Relationship
141,5.18503127807773,COClient_Outreach_Major_last_10_checklists,142,Relationship
142,5.20191770412801,DRControl_Minor_last_5_checklists,143,Relationship
143,5.22495544432718,COFATCA.CRS_Major_last_10_checklists,144,Relationship
144,5.27100085049351,PCControl_Critical_last_10_checklists,145,Relationship
145,5.28530227727272,COODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_10_checklists,146,Relationship
146,5.42849629467196,DRScreening_Critical_last_5_checklists,147,Relationship
147,5.54486165840052,COFATCA.CRS_Major_last_5_checklists,148,Relationship
148,5.59455379544691,DRControl_Critical_last_10_checklists,149,Relationship
149,5.7166619197436,PCRelationship_Critical_last_5_checklists,150,Relationship
150,5.72504818651459,Weekday_Wednesday,151,Relationship
151,5.786818759443751,DRScreening_Critical_last_10_checklists,152,Relationship
152,6.16093344162259,CODocumentation_standard_Minor_last_10_checklists,153,Relationship
153,6.32501828198807,Weekday_Tuesday,154,Relationship
154,6.45035988354108,COScreening_Critical_last_10_checklists,155,Relationship
155,6.55663122407496,CODocumentation_standard_Minor_last_5_checklists,156,Relationship
156,6.83114037057588,PCODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_10_checklists,157,Relationship
157,7.2713083196659305,COClient_Outreach_Major_last_5_checklists,158,Relationship
158,7.33389942777701,TLAssignedName_Yadav__N___Neha_,159,Relationship
159,7.47929614592584,ProcessingCountry_Belgium,160,Relationship
160,7.91602529396639,PCRelationship_Critical_last_10_checklists,161,Relationship
161,8.224650416399701,Weekday_Thursday,162,Relationship
162,9.305233139858231,TLAssignedName_Rybka__I_A___Izabela_Anna_,163,Relationship
163,9.940429485303751,COScreening_Critical_last_5_checklists,164,Relationship
164,11.9246127135684,CDDRiskLevel_Low,165,Relationship
165,12.7872150368237,TLAssignedName_Wojciechowska__M___Magdalena_,166,Relationship
166,12.8329820146994,Category_BMG,167,Relationship
167,13.0595755326635,ProcessingUnit_Gdansk,168,Relationship
168,13.858117555640199,Category_NL,169,Relationship
169,16.4331270364902,ProcessingCountry_BMG,170,Relationship
170,16.7411850626224,TLAssignedName_Marcos_Cantabrana__I___Ivan_,171,Relationship
171,16.9060517828391,TLAssignedName_Bonczkowski__P___Pawel_,172,Relationship
172,21.2605157630709,Category_Out_of_Scope_WB,173,Relationship
173,26.167640629204698,Category_FI,174,Relationship
174,36.2834099008913,TLAssignedName_Galtie__B___Benoit_,175,Relationship
175,51.3651690259857,ProcessingUnit_DIBA,176,Relationship
176,64.9661930236413,CDDRiskLevel_Other,177,Relationship
177,100.0,TLAssignedName_Jaszewski__M___Michal_,178,Relationship
0,0.0,Cases_last_30_days_of_PC,1,ODD (Office Due Diligence) - local requirements (if applicable)
1,0.0,PCODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Critical_last_5_checklists,2,ODD (Office Due Diligence) - local requirements (if applicable)
2,0.0,PCODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Critical_last_10_checklists,3,ODD (Office Due Diligence) - local requirements (if applicable)
3,0.0,COODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_5_checklists,4,ODD (Office Due Diligence) - local requirements (if applicable)
4,0.0,DRRisk_factors_Minor_last_5_checklists,5,ODD (Office Due Diligence) - local requirements (if applicable)
5,0.0,DRRisk_factors_Critical_last_5_checklists,6,ODD (Office Due Diligence) - local requirements (if applicable)
6,0.0,DRRisk_factors_Minor_last_10_checklists,7,ODD (Office Due Diligence) - local requirements (if applicable)
7,0.0,CORisk_factors_Minor_last_5_checklists,8,ODD (Office Due Diligence) - local requirements (if applicable)
8,0.0,CORisk_factors_Minor_last_10_checklists,9,ODD (Office Due Diligence) - local requirements (if applicable)
9,0.0,DRClient_Outreach_Major_last_10_checklists,10,ODD (Office Due Diligence) - local requirements (if applicable)
10,0.0,COClient_Outreach_Critical_last_5_checklists,11,ODD (Office Due Diligence) - local requirements (if applicable)
11,0.0,PCControl_Minor_last_5_checklists,12,ODD (Office Due Diligence) - local requirements (if applicable)
12,0.0,DRControl_Critical_last_10_checklists,13,ODD (Office Due Diligence) - local requirements (if applicable)
13,0.0,COControl_Minor_last_5_checklists,14,ODD (Office Due Diligence) - local requirements (if applicable)
14,0.0,COControl_Major_last_10_checklists,15,ODD (Office Due Diligence) - local requirements (if applicable)
15,0.0,PCESR_Critical_last_10_checklists,16,ODD (Office Due Diligence) - local requirements (if applicable)
16,0.0,PCFATCA.CRS_Critical_last_5_checklists,17,ODD (Office Due Diligence) - local requirements (if applicable)
17,0.0,PCFATCA.CRS_Minor_last_10_checklists,18,ODD (Office Due Diligence) - local requirements (if applicable)
18,0.0,DRFATCA.CRS_Minor_last_5_checklists,19,ODD (Office Due Diligence) - local requirements (if applicable)
19,0.0,DRFATCA.CRS_Minor_last_10_checklists,20,ODD (Office Due Diligence) - local requirements (if applicable)
20,0.0,DRFATCA.CRS_Major_last_10_checklists,21,ODD (Office Due Diligence) - local requirements (if applicable)
21,0.0,COFATCA.CRS_Major_last_5_checklists,22,ODD (Office Due Diligence) - local requirements (if applicable)
22,0.0,DRScreening_Critical_last_5_checklists,23,ODD (Office Due Diligence) - local requirements (if applicable)
23,0.0,DRScreening_Critical_last_10_checklists,24,ODD (Office Due Diligence) - local requirements (if applicable)
24,0.0,COScreening_Critical_last_10_checklists,25,ODD (Office Due Diligence) - local requirements (if applicable)
25,0.0,Category_DE_AT,26,ODD (Office Due Diligence) - local requirements (if applicable)
26,0.0,ProcessingCountry_Netherlands,27,ODD (Office Due Diligence) - local requirements (if applicable)
27,0.0,ProcessingCountry_Other,28,ODD (Office Due Diligence) - local requirements (if applicable)
28,0.0,ProcessingUnit_Gdansk,29,ODD (Office Due Diligence) - local requirements (if applicable)
29,0.0,TLAssignedName_Jurojc__M___Mateusz_,30,ODD (Office Due Diligence) - local requirements (if applicable)
30,0.0,TLAssignedName_Skrzynecki__P___Piotr_,31,ODD (Office Due Diligence) - local requirements (if applicable)
31,0.0,TLAssignedName_Kolodziejczyk__A___Anna_,32,ODD (Office Due Diligence) - local requirements (if applicable)
32,0.0,TLAssignedName_Michalik__J___Justyna_,33,ODD (Office Due Diligence) - local requirements (if applicable)
33,0.0,TLAssignedName_Rybka__I_A___Izabela_Anna_,34,ODD (Office Due Diligence) - local requirements (if applicable)
34,0.0,TLAssignedName_Galtie__B___Benoit_,35,ODD (Office Due Diligence) - local requirements (if applicable)
35,0.0,CDDRiskLevel_Low,36,ODD (Office Due Diligence) - local requirements (if applicable)
36,0.0,Weekday_Monday,37,ODD (Office Due Diligence) - local requirements (if applicable)
37,0.0,ESR_ESR_linked,38,ODD (Office Due Diligence) - local requirements (if applicable)
38,1.0423476186735e-15,MLRORequest_FALSE,39,ODD (Office Due Diligence) - local requirements (if applicable)
39,1.5647843921279798e-11,PartyType_Subsidiary,40,ODD (Office Due Diligence) - local requirements (if applicable)
40,2.1636383384091102e-11,FATCA_TRUE,41,ODD (Office Due Diligence) - local requirements (if applicable)
41,3.21878422966643e-11,CRS_TRUE,42,ODD (Office Due Diligence) - local requirements (if applicable)
42,0.0147485068937104,DRControl_Critical_last_5_checklists,43,ODD (Office Due Diligence) - local requirements (if applicable)
43,0.0224589806295018,PCScreening_Critical_last_10_checklists,44,ODD (Office Due Diligence) - local requirements (if applicable)
44,0.0850873742456695,CODocumentation_standard_Major_last_5_checklists,45,ODD (Office Due Diligence) - local requirements (if applicable)
45,0.137249803770524,PCControl_Critical_last_5_checklists,46,ODD (Office Due Diligence) - local requirements (if applicable)
46,0.185954286891921,DRODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_5_checklists,47,ODD (Office Due Diligence) - local requirements (if applicable)
47,0.289485157448782,HourNumeric,48,ODD (Office Due Diligence) - local requirements (if applicable)
48,0.495324283525573,PCRelationship_Critical_last_10_checklists,49,ODD (Office Due Diligence) - local requirements (if applicable)
49,0.5302149532441459,ProcessingCountry_Unknown,50,ODD (Office Due Diligence) - local requirements (if applicable)
50,0.54373333526449,Category_Unknown,51,ODD (Office Due Diligence) - local requirements (if applicable)
51,0.6747147905336779,CDDRiskLevel_Normal,52,ODD (Office Due Diligence) - local requirements (if applicable)
52,0.8966005840487181,COFATCA.CRS_Major_last_10_checklists,53,ODD (Office Due Diligence) - local requirements (if applicable)
53,0.9797297478556479,PCControl_Critical_last_10_checklists,54,ODD (Office Due Diligence) - local requirements (if applicable)
54,1.01978408555826,CasesGroupPercProcessed,55,ODD (Office Due Diligence) - local requirements (if applicable)
55,1.09074939527492,COClient_Outreach_Critical_last_10_checklists,56,ODD (Office Due Diligence) - local requirements (if applicable)
56,1.1133685193000902,COScreening_Major_last_10_checklists,57,ODD (Office Due Diligence) - local requirements (if applicable)
57,1.16023211381598,Cases_last_30_days_of_CO,58,ODD (Office Due Diligence) - local requirements (if applicable)
58,1.1903772530564098,PCESR_Critical_last_5_checklists,59,ODD (Office Due Diligence) - local requirements (if applicable)
59,1.21089374186675,Category_NL,60,ODD (Office Due Diligence) - local requirements (if applicable)
60,1.3380774582730401,CODocumentation_standard_Minor_last_10_checklists,61,ODD (Office Due Diligence) - local requirements (if applicable)
61,1.35090271074882,PCESR_Minor_last_10_checklists,62,ODD (Office Due Diligence) - local requirements (if applicable)
62,1.5555903055895701,COControl_Critical_last_5_checklists,63,ODD (Office Due Diligence) - local requirements (if applicable)
63,1.56842580170174,DRClient_Outreach_Major_last_5_checklists,64,ODD (Office Due Diligence) - local requirements (if applicable)
64,1.7114097403901898,DRRisk_factors_Major_last_5_checklists,65,ODD (Office Due Diligence) - local requirements (if applicable)
65,1.72560674992706,PCFATCA.CRS_Major_last_5_checklists,66,ODD (Office Due Diligence) - local requirements (if applicable)
66,1.7504627300446698,CORisk_factors_Critical_last_10_checklists,67,ODD (Office Due Diligence) - local requirements (if applicable)
67,2.02158435027378,PCRisk_factors_Major_last_10_checklists,68,ODD (Office Due Diligence) - local requirements (if applicable)
68,2.19072055372999,PCDocumentation_standard_Minor_last_5_checklists,69,ODD (Office Due Diligence) - local requirements (if applicable)
69,2.19467733227604,PCESR_Major_last_10_checklists,70,ODD (Office Due Diligence) - local requirements (if applicable)
70,2.29276062175325,PopulationMatch,71,ODD (Office Due Diligence) - local requirements (if applicable)
71,2.3209082413146898,PCESR_Major_last_5_checklists,72,ODD (Office Due Diligence) - local requirements (if applicable)
72,2.41675612851086,TLAssignedName_Makowska__M_M___Malgorzata_,73,ODD (Office Due Diligence) - local requirements (if applicable)
73,2.4414570690677797,DRControl_Minor_last_5_checklists,74,ODD (Office Due Diligence) - local requirements (if applicable)
74,2.6131900823246097,PCClient_Outreach_Major_last_5_checklists,75,ODD (Office Due Diligence) - local requirements (if applicable)
